0.3330332925141405	0.20145366776704365	0.09925087500577386	0.04754539327568647	0.05789696574629518	0.07271834428950867	0.06218207166108077	0.04951691121504266	0.024136270302016097	0.0142370718533879	0.012377375934599038	0.012733897327884996	0.006724242573654311	0.0036831011748070055	0.0013134639215019177	0.001197055437577004
0.11071012562041474	0.557811047162683	0.12953882799132593	0.03706668304922361	0.016072243543604654	0.026479019657367243	0.036566380134176985	0.031251108306672	0.020359766765148436	0.010918439387226005	0.006888675831746014	0.0073774754739144265	0.004182590308048606	0.0026408687051762995	0.0013052618439691097	0.0008314862193031109
0.07739319600845397	0.18380454069540458	0.4685443236052237	0.10623293875864331	0.02231141783642853	0.01570306310332567	0.029669293413458628	0.0323123917092555	0.023096946434738478	0.015068124552006616	0.00958450533376209	0.0062577619929403295	0.003552975142404213	0.0033264054742462557	0.0016417471600957594	0.0015003687796123948
0.05166289849960158	0.07328952109972958	0.14803386646917938	0.4168255501843137	0.1110789659398514	0.04131046182038726	0.025559897509213895	0.035406620376252855	0.03145940326621781	0.028203638719490207	0.01681873745307969	0.01070658639583657	0.0048808946302004615	0.0020231053892567864	0.0012945434179119303	0.0014453088294768533
0.10453667314484666	0.052805263082221235	0.05166204614348016	0.18457563650385303	0.24168116301800519	0.12729024050794716	0.06198508043056105	0.04878848571109707	0.039541161962265446	0.03448910210221573	0.02548615672749132	0.01650825499244927	0.007943164405452513	0.001545359029030137	0.0005772604641226409	0.0005849517749615016
0.1512680176287944	0.10022887847479764	0.041890840307255144	0.079084770647475	0.1466511151799017	0.1630792029652552	0.09737191210625022	0.06684756120494295	0.05131046538685412	0.0364772055045184	0.03315031641665693	0.02046168643804839	0.009854475222465117	0.0012106748007042587	0.0004882988560517096	0.0006245788600290087
0.14710964920674868	0.1574148782960872	0.09001496960762445	0.05564994722766828	0.08121762233378312	0.11074051472847941	0.10740918748782562	0.08177627299450062	0.05913759126937565	0.04247931253644655	0.030634036958678997	0.023315121956125746	0.010039631764532993	0.0018884638504345459	0.0006974798972004152	0.00047531988448764435
0.12995924602623382	0.14924744189408784	0.10875627005803636	0.08552001870864372	0.07091826543444439	0.08434048047842169	0.09072040435511883	0.09553399203635612	0.07070934083124986	0.04676150637542497	0.03361558138747755	0.019705504700114982	0.009272284879966553	0.0029464139471988933	0.0011491283565620172	0.000844120530662325
0.08438800024811531	0.12953023946372325	0.10356110231922895	0.10122567721996666	0.07656796263134653	0.08624091483482249	0.08739733561669957	0.09419626579812652	0.08778520429894551	0.06101000954067706	0.048609865218877356	0.02375348299078024	0.011610426830451217	0.002425197305068848	0.0005240235237535995	0.0011742921594168187
0.06947860449947699	0.0969569204017648	0.09430205874944841	0.12666750864030146	0.0932179240962606	0.08557538001558303	0.08762578402312302	0.08694913509047374	0.08515712059968568	0.06823227586017576	0.057287957418294344	0.030268465524948558	0.013282000884921402	0.0017729169817136594	0.0014917975482380463	0.0017341496655906116
0.07995978364044103	0.08097791898434573	0.07940434992308647	0.09999219348673383	0.09118733159401735	0.1029502896840976	0.0836510289724268	0.08274276289950994	0.08981666201919757	0.07583609402392569	0.06626634875905286	0.04461900586816117	0.01627848309857073	0.0024318354530874996	0.0014835076065267618	0.002402403986819087
0.11653335077472261	0.12285264182274523	0.07344115431395967	0.0901715618418674	0.08367142936544067	0.0900175486173619	0.09018838475344297	0.06871045368393491	0.06217354853611789	0.05676084930035357	0.0632070835151606	0.046753303817914274	0.02615671456165713	0.003936785102960191	0.002146184318517767	0.0032790056738431933
0.12538327336289373	0.1419153568896623	0.08496106808017623	0.08375781506464117	0.08203079348291985	0.08833373622441115	0.0791294309799255	0.0658763246639361	0.06192041850104045	0.0507492147254693	0.04698585522612946	0.05329549920097779	0.01961286969409508	0.009670536211647644	0.004586244799444532	0.0017915628926295764
0.17518169437955244	0.22856499521510978	0.20289989528175958	0.0885570735215941	0.040709108959817955	0.02768212611837115	0.037967130616894135	0.05339679596857313	0.03299222579145962	0.017279575269347033	0.01790466627711006	0.02046104882698123	0.024667741987935265	0.010792013768947081	0.013934117889678018	0.007009790126869415
0.13191175399358673	0.23853429331551868	0.21144780612535982	0.11964970820097391	0.03210881593312889	0.023574794754132468	0.029608817899499748	0.04397240830580356	0.015052394626340995	0.030700455994335595	0.023062803358480904	0.023552850421850836	0.024701671829462882	0.029421834902203844	0.00777437326453933	0.014925217074781921
0.1329498479805593	0.16804147013091805	0.21369933100700692	0.1477283723917238	0.03598162505398601	0.033347073631998285	0.02231431663292621	0.035721065756868814	0.03730260898254325	0.03946660306592338	0.041302524051474505	0.039794848814903076	0.010671105368942807	0.016368298001901406	0.016505507815065944	0.008805401313258207
